item,utility,twu,utility_percent,frequency,frequency_percent,support,category
EMPIRE UNION JACK TV DINNER TRAY,2750.1099999999997,235567.3300000001,0.03047138313499707,119,0.6603407136118973,0.006603407136118972,Khác
GIRLS ALPHABET IRON ON PATCHES ,2741.6899999999996,380453.7000000003,0.030378089031853316,144,0.7990677542866655,0.007990677542866656,Khác
DOORMAT VINTAGE LEAVES DESIGN ,2734.1800000000017,57438.449999999975,0.030294877783087353,86,0.477221019921203,0.00477221019921203,Khác
36 PENCILS TUBE RED RETROSPOT,2717.720000000003,373174.1100000005,0.030112499999507054,274,1.5204483657954608,0.015204483657954609,Stars (High Utility + High Freq)
GLITTER BUTTERFLY CLIPS,2715.2300000000023,279064.9500000002,0.03008491065071513,225,1.2485433660729148,0.012485433660729149,Stars (High Utility + High Freq)
BLACK KITCHEN SCALES,2701.8600000000015,129872.79000000007,0.0299367702517802,157,0.8712058154375452,0.008712058154375452,Stars (High Utility + High Freq)
I LOVE LONDON BABY GIFT SET,2696.069999999999,201615.85000000006,0.029872616705794146,90,0.499417346429166,0.00499417346429166,Khác
DRAWER KNOB CERAMIC IVORY,2688.4899999999984,161742.3300000001,0.029788629852845246,168,0.9322457133344432,0.009322457133344432,Stars (High Utility + High Freq)
BUTTON BOX ,2687.750000000006,537374.3200000006,0.029780430608626042,241,1.3373286721047666,0.013373286721047666,Stars (High Utility + High Freq)
WHITE LOVEBIRD LANTERN,2684.4100000000003,246114.46000000022,0.029743423209041647,159,0.8823039786915265,0.008823039786915265,Stars (High Utility + High Freq)
GINGHAM HEART  DOORSTOP RED,2678.829999999997,282502.8200000002,0.029681596475604297,224,1.242994284445924,0.012429942844459241,Stars (High Utility + High Freq)
SWEETHEART WIRE MAGAZINE RACK,2673.5999999999995,129601.63,0.02962364776308154,175,0.9710892847233784,0.009710892847233784,Stars (High Utility + High Freq)
GLITTER HANGING BUTTERFLY STRING,2672.5500000000015,231488.72000000006,0.02961201370033798,191,1.05987459075523,0.0105987459075523,Stars (High Utility + High Freq)
PACK 3 BOXES CHRISTMAS PANNETONE,2670.570000000004,292881.09,0.029590075182021537,149,0.8268131624216193,0.008268131624216192,Stars (High Utility + High Freq)
ROSE CARAVAN DOORSTOP,2656.2399999999993,196580.63000000015,0.029431297925721012,145,0.8046168359136564,0.008046168359136564,Khác
ENAMEL WASH BOWL CREAM,2629.559999999999,275637.23000000016,0.029135681931436522,197,1.0931690805171745,0.010931690805171744,Stars (High Utility + High Freq)
BLACK AND WHITE CAT BOWL,2621.649999999999,61943.290000000015,0.02904803865876822,44,0.24415959158759223,0.0024415959158759224,Khác
FLUTED ANTIQUE CANDLE HOLDER,2621.230000000002,386898.6500000003,0.029043385033670814,203,1.1264635702791188,0.011264635702791188,Stars (High Utility + High Freq)
PACK OF 12 HEARTS DESIGN TISSUES ,2614.100000000001,470429.9600000004,0.028964384207612017,415,2.3028688752011544,0.023028688752011542,Stars (High Utility + High Freq)
WALL ART 70'S ALPHABET ,2613.360000000001,134524.81000000003,0.028956184963392737,68,0.37733755063536983,0.0037733755063536984,Khác
UTILTY CABINET WITH HOOKS,2610.29,13791.24,0.028922169179942444,6,0.0332944897619444,0.000332944897619444,"Hidden Gems (High Utility, Low Freq)"
WHITE ROCKING HORSE HAND PAINTED,2609.750000000002,248655.30000000005,0.02891618594767434,169,0.9377947949614339,0.00937794794961434,Stars (High Utility + High Freq)
BAKING MOULD HEART MILK CHOCOLATE,2609.6500000000024,240487.09000000017,0.028915077941698765,175,0.9710892847233784,0.009710892847233784,Stars (High Utility + High Freq)
BLUE POLKADOT PLATE ,2607.839999999999,211618.37000000002,0.028895023033540742,157,0.8712058154375452,0.008712058154375452,Stars (High Utility + High Freq)
HALL CABINET WITH 3 DRAWERS,2603.5299999999993,20552.220000000005,0.028847267975993292,5,0.027745408134953665,0.00027745408134953665,"Hidden Gems (High Utility, Low Freq)"
GIRLS VINTAGE TIN SEASIDE BUCKET,2603.270000000006,295331.8100000002,0.028844387160456862,211,1.1708562232950446,0.011708562232950446,Stars (High Utility + High Freq)
IVORY WICKER HEART MEDIUM,2599.200000000001,143848.0,0.028799291317250744,225,1.2485433660729148,0.012485433660729149,Stars (High Utility + High Freq)
FLOWERS CHANDELIER T-LIGHT HOLDER,2583.15,34816.35000000002,0.028621456358170292,35,0.19421785694467567,0.0019421785694467566,Khác
LARGE CAKE TOWEL CHOCOLATE SPOTS,2583.0699999999997,168662.34000000005,0.028620569953389824,100,0.5549081626990733,0.005549081626990733,Khác
GARLAND WOODEN HAPPY EASTER,2581.9300000000026,202731.22000000015,0.028607938685268255,235,1.304034182342822,0.013040341823428222,Stars (High Utility + High Freq)
ANTIQUE ALL GLASS CANDLESTICK,2580.4500000000007,406967.04000000015,0.028591540196829662,195,1.0820709172631928,0.010820709172631929,Stars (High Utility + High Freq)
PARTY CONE CHRISTMAS DECORATION ,2572.8299999999986,179456.04000000004,0.02850711014149052,101,0.560457244326064,0.00560457244326064,Khác
BLUE PARTY BAGS ,2572.4199999999987,64388.830000000045,0.02850256731699064,103,0.5715554075800455,0.005715554075800455,Khác
BLACK AND WHITE DOG BOWL,2569.7299999999996,49247.570000000014,0.02847276195624758,49,0.2719049997225459,0.002719049997225459,Khác
FOOD COVER WITH BEADS SET 2 ,2565.380000000001,165170.17000000013,0.028424563696309905,127,0.704733366627823,0.007047333666278231,Khác
DOORMAT WELCOME SUNRISE,2556.5200000000004,161474.56999999992,0.028326394366873595,114,0.6325953054769436,0.006325953054769436,Khác
GREEN DRAWER KNOB ACRYLIC EDWARDIAN,2544.4000000000005,193364.98000000013,0.028192104042633413,178,0.9877365296043504,0.009877365296043505,Stars (High Utility + High Freq)
SET OF 16 VINTAGE ROSE CUTLERY,2542.830000000001,153767.7400000001,0.028174708348816826,89,0.4938682648021752,0.004938682648021752,Khác
CERAMIC CHERRY CAKE MONEY BANK,2542.780000000004,494680.87000000064,0.02817415434582907,255,1.4150158148826368,0.014150158148826369,Stars (High Utility + High Freq)
WATERING CAN PINK BUNNY,2529.2200000000007,204167.94000000018,0.028023908735540514,226,1.2540924476999056,0.012540924476999057,Stars (High Utility + High Freq)
SET OF 12 FORK CANDLES,2525.5399999999995,181764.3600000002,0.027983134115639196,123,0.6825370401198602,0.006825370401198602,Khác
SET 10 LIGHTS NIGHT OWL,2522.4699999999993,83497.23,0.027949118332188917,113,0.6270462238499528,0.006270462238499528,Khác
SET/6 TURQUOISE BUTTERFLY T-LIGHTS,2514.8199999999993,155005.5100000001,0.027864355875057117,163,0.9045003051994895,0.009045003051994896,Stars (High Utility + High Freq)
MA CAMPAGNE CUTLERY BOX,2512.300000000001,78730.89100000002,0.027836434124472544,97,0.538260917818101,0.005382609178181011,Khác
SET OF 2 TRAYS HOME SWEET HOME,2510.4300000000053,146947.43999999997,0.027815714412729262,123,0.6825370401198602,0.006825370401198602,Khác
MODERN FLORAL STATIONERY SET,2510.050000000004,713047.4900000007,0.027811503990022045,349,1.9366294878197658,0.01936629487819766,Stars (High Utility + High Freq)
WRAP ALPHABET DESIGN,2509.42,139979.10000000003,0.027804523552375858,209,1.1597580600410633,0.011597580600410632,Stars (High Utility + High Freq)
RED GINGHAM ROSE JEWELLERY BOX,2498.9500000000016,380908.05000000034,0.02768851532673275,249,1.3817213251206926,0.013817213251206925,Stars (High Utility + High Freq)
GREEN GIANT GARDEN THERMOMETER,2496.460000000003,164018.16000000003,0.027660925977940846,138,0.7657732645247212,0.007657732645247212,Khác
SINGLE ANTIQUE ROSE HOOK IVORY,2486.8500000000035,127315.16000000005,0.0275544466036877,244,1.3539759169857388,0.013539759169857389,Stars (High Utility + High Freq)
CHARLOTTE BAG DOLLY GIRL DESIGN,2483.250000000003,379991.6200000004,0.02751455838856685,344,1.908884079684812,0.01908884079684812,Stars (High Utility + High Freq)
SMALL DOLLY MIX DESIGN ORANGE BOWL,2481.829999999999,656507.3100000011,0.027498824703713586,510,2.8300316297652737,0.028300316297652738,Stars (High Utility + High Freq)
PACK OF 60 SPACEBOY CAKE CASES,2464.7399999999957,561869.6000000007,0.027309466482487086,441,2.4471449975029134,0.024471449975029133,Stars (High Utility + High Freq)
SET OF 4 NAPKIN CHARMS CUTLERY,2462.160000000001,116900.97000000006,0.02728087992831721,113,0.6270462238499528,0.006270462238499528,Khác
SET OF 36 DOILIES PANTRY DESIGN,2462.150000000005,194642.25000000015,0.027280769127719696,201,1.1153654070251373,0.011153654070251373,Stars (High Utility + High Freq)
MISTLETOE HEART WREATH CREAM,2456.6299999999997,73581.58100000003,0.02721960719786767,106,0.5882026524610177,0.005882026524610177,Khác
WRAP ENGLISH ROSE ,2455.92,144642.43000000002,0.027211740355441064,216,1.1986016314299983,0.011986016314299984,Stars (High Utility + High Freq)
PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,2449.3000000000015,157710.3000000001,0.027138390359857746,159,0.8823039786915265,0.008823039786915265,Stars (High Utility + High Freq)
RED RETROSPOT TEA CUP AND SAUCER ,2443.4500000000007,95377.84999999996,0.027073572010286366,148,0.8212640807946284,0.008212640807946285,Stars (High Utility + High Freq)
N0 SINGING METAL SIGN,2436.6200000000017,107010.14000000006,0.026997895202154322,46,0.2552577548415737,0.002552577548415737,Khác
BLUE GIANT GARDEN THERMOMETER,2436.470000000004,126907.19000000005,0.02699623319319098,174,0.9655402030963876,0.009655402030963876,Stars (High Utility + High Freq)
TOTE BAG I LOVE LONDON,2435.380000000002,186798.1400000001,0.026984155928057144,128,0.7102824482548138,0.007102824482548138,Khác
MINT DINER WALL CLOCK,2435.21,99858.62999999998,0.026982272317898643,145,0.8046168359136564,0.008046168359136564,Khác
SET OF 4 KNICK KNACK TINS POPPIES,2434.5900000000033,163938.30000000005,0.026975402680850087,157,0.8712058154375452,0.008712058154375452,Stars (High Utility + High Freq)
CUPBOARD 3 DRAWER MA CAMPAGNE,2432.530000000001,114393.34100000006,0.026952577757753133,102,0.5660063259530548,0.005660063259530548,Khác
TEA BAG PLATE RED RETROSPOT,2431.5600000000036,562797.5500000005,0.026941830099790044,320,1.7757061206370346,0.017757061206370345,Stars (High Utility + High Freq)
BLUE POLKADOT WRAP,2431.34,119016.08000000007,0.026939392486643732,185,1.0265801009932856,0.010265801009932856,Stars (High Utility + High Freq)
BLUE DRAWER KNOB ACRYLIC EDWARDIAN,2428.530000000002,300148.60000000015,0.026908257518729984,184,1.0210310193662948,0.010210310193662949,Stars (High Utility + High Freq)
SILVER BELLS TABLE DECORATION,2428.3700000000017,279572.4200000001,0.026906484709169055,245,1.3595249986127296,0.013595249986127296,Stars (High Utility + High Freq)
RED RETROSPOT CHILDRENS UMBRELLA,2419.5800000000017,265814.1900000001,0.026809090983915655,174,0.9655402030963876,0.009655402030963876,Stars (High Utility + High Freq)
PINK  POLKADOT PLATE ,2414.079999999999,219948.42000000004,0.026748150655258776,150,0.83236224404861,0.0083236224404861,Stars (High Utility + High Freq)
GLASS STAR FROSTED T-LIGHT HOLDER,2413.1800000000003,141003.68000000002,0.026738178601478577,128,0.7102824482548138,0.007102824482548138,Khác
OVERNIGHT BAG VINTAGE ROSE PAISLEY,2407.3499999999967,347879.7400000004,0.026673581853102278,163,0.9045003051994895,0.009045003051994896,Stars (High Utility + High Freq)
16 PIECE CUTLERY SET PANTRY DESIGN,2406.5600000000018,87134.91000000008,0.026664828605895266,56,0.310748571111481,0.0031074857111148104,Khác
CHRISTMAS METAL TAGS ASSORTED ,2405.5000000000005,251691.21999999988,0.02665308374255411,154,0.8545585705565729,0.008545585705565729,Stars (High Utility + High Freq)
WATERING CAN GREEN DINOSAUR,2404.2500000000036,190228.27999999997,0.02663923366785941,208,1.1542089784140726,0.011542089784140725,Stars (High Utility + High Freq)
CHEST NATURAL WOOD 20 DRAWERS,2400.0,14054.85,0.026592143413897255,11,0.06103989789689806,0.0006103989789689806,"Hidden Gems (High Utility, Low Freq)"
PENS ASSORTED FUNNY FACE,2399.6799999999994,206732.65999999997,0.026588597794775397,200,1.1098163253981466,0.011098163253981465,Stars (High Utility + High Freq)
TWO DOOR CURIO CABINET,2398.9499999999994,42594.46999999999,0.02658050935115367,77,0.42727928527828646,0.004272792852782864,Khác
RECYCLED ACAPULCO MAT PINK,2396.320000000002,119918.69000000009,0.026551368793995972,131,0.726929693135786,0.00726929693135786,Khác
LARGE DECO JEWELLERY STAND,2392.2400000000002,43891.15999999999,0.026506162150192324,83,0.46057377504023084,0.004605737750402308,Khác
SET/10 BLUE POLKADOT PARTY CANDLES,2392.21,132972.61000000007,0.02650582974839965,185,1.0265801009932856,0.010265801009932856,Stars (High Utility + High Freq)
RIBBON REEL CHRISTMAS PRESENT ,2392.200000000001,517655.0900000007,0.0265057189478021,241,1.3373286721047666,0.013373286721047666,Stars (High Utility + High Freq)
FAIRY TALE COTTAGE NIGHTLIGHT,2389.850000000003,115555.87000000002,0.02647968080737602,74,0.4106320403973142,0.004106320403973142,Khác
SET OF 5 PANCAKE DAY MAGNETS,2387.6800000000017,157552.40000000008,0.02645563707770594,168,0.9322457133344432,0.009322457133344432,Stars (High Utility + High Freq)
SPACEBOY MINI BACKPACK,2384.89,267097.52,0.02642472371098726,180,0.998834692858332,0.00998834692858332,Stars (High Utility + High Freq)
RED RETROSPOT CUP,2378.6899999999996,467244.5800000002,0.026356027340501357,310,1.7202153043671273,0.017202153043671273,Stars (High Utility + High Freq)
6 RIBBONS ELEGANT CHRISTMAS ,2373.5300000000025,489651.7800000006,0.02629885423216151,193,1.0709727540092115,0.010709727540092116,Stars (High Utility + High Freq)
KINGS CHOICE MUG,2369.3799999999997,247629.33999999997,0.026252871984174947,145,0.8046168359136564,0.008046168359136564,Khác
6 EGG HOUSE PAINTED WOOD,2368.6800000000017,159520.09000000014,0.026245115942345916,139,0.7713223461517119,0.007713223461517119,Khác
BISCUIT TIN VINTAGE RED,2363.5599999999995,141627.4309999999,0.026188386036396245,135,0.749126019643749,0.00749126019643749,Khác
TEA TIME OVEN GLOVE,2363.300000000001,437809.9310000005,0.026185505220859755,274,1.5204483657954608,0.015204483657954609,Stars (High Utility + High Freq)
SET OF 3 WOODEN STOCKING DECORATION,2361.3200000000015,380502.0000000003,0.026163566702543297,294,1.6314299983352754,0.016314299983352754,Stars (High Utility + High Freq)
POPPY'S PLAYHOUSE LIVINGROOM ,2357.2399999999975,430714.18999999994,0.026118360058739628,283,1.5703901004383773,0.015703901004383774,Stars (High Utility + High Freq)
CHILDREN'S APRON DOLLY GIRL ,2355.3299999999977,343042.8600000001,0.026097197144606066,254,1.409466733255646,0.014094667332556461,Stars (High Utility + High Freq)
CREAM WALL PLANTER HEART SHAPED,2354.800000000004,113112.42000000009,0.026091324712935564,150,0.83236224404861,0.0083236224404861,Stars (High Utility + High Freq)
HEART MIRROR ANTIQUE WHITE,2354.8,50796.81999999999,0.026091324712935526,76,0.42173020365129565,0.004217302036512957,Khác
20 DOLLY PEGS RETROSPOT,2354.5400000000013,223079.14999999988,0.026088443897399036,182,1.0099328561123133,0.010099328561123133,Stars (High Utility + High Freq)
SET OF 6 T-LIGHTS CACTI ,2348.49,289843.6000000002,0.026021409535876488,106,0.5882026524610177,0.005882026524610177,Khác
SHELF WITH 4 HOOKS HOME SWEET HOME,2346.8400000000006,105695.7,0.026003127437279436,103,0.5715554075800455,0.005715554075800455,Khác
CREAM SLICE FLANNEL PINK SPOT ,2345.9599999999996,166651.15000000002,0.02599337698469433,90,0.499417346429166,0.00499417346429166,Khác
HOME SWEET HOME KEY HOLDER,2341.4100000000008,136066.82,0.0259429627128055,105,0.582653570834027,0.00582653570834027,Khác
TOY TIDY SPACEBOY  ,2340.760000000004,395163.88000000006,0.02593576067396427,258,1.4316630597636093,0.014316630597636092,Stars (High Utility + High Freq)
ROLL WRAP 50'S RED CHRISTMAS ,2340.4500000000003,326548.46,0.025932325855439933,205,1.1375617335331,0.011375617335331002,Stars (High Utility + High Freq)
RETROSPOT RED WASHING UP GLOVES,2333.3399999999965,309420.77099999995,0.025853546630576225,281,1.559291937184396,0.01559291937184396,Stars (High Utility + High Freq)
S/4 VALENTINE DECOUPAGE HEART BOX,2326.9899999999993,152476.40000000008,0.025783188251126982,125,0.6936352033738417,0.006936352033738416,Khác
PACK OF 12 TRADITIONAL CRAYONS,2323.4299999999953,588579.7400000008,0.025743743238396323,394,2.186338161034349,0.02186338161034349,Stars (High Utility + High Freq)
TRIPLE HOOK ANTIQUE IVORY ROSE,2319.2799999999984,128032.8400000001,0.025697760990409827,210,1.165307141668054,0.01165307141668054,Stars (High Utility + High Freq)
SET OF 3 WOODEN SLEIGH DECORATIONS,2317.0600000000013,390792.34000000055,0.025673163257752006,274,1.5204483657954608,0.015204483657954609,Stars (High Utility + High Freq)
VINTAGE BELLS GARLAND,2316.1899999999996,168893.83000000002,0.025663523605764446,143,0.7935186726596748,0.007935186726596748,Khác
 OVAL WALL MIRROR DIAMANTE ,2311.5199999999995,283939.73000000004,0.02561177972670491,153,0.8490094889295821,0.008490094889295821,Stars (High Utility + High Freq)
SMALL HEART MEASURING SPOONS,2310.410000000008,727871.0700000005,0.025599480860376073,448,2.485988568891848,0.024859885688918483,Stars (High Utility + High Freq)
12 PENCIL SMALL TUBE WOODLAND,2310.1199999999976,598128.1300000005,0.025596267643046778,327,1.8145496920259696,0.018145496920259695,Stars (High Utility + High Freq)
CERAMIC STRAWBERRY MONEY BOX,2308.5200000000023,284398.44000000006,0.025578539547437565,103,0.5715554075800455,0.005715554075800455,Khác
CHARLIE + LOLA RED HOT WATER BOTTLE,2303.5899999999974,620896.4300000006,0.025523914852841466,251,1.392819488374674,0.01392819488374674,Stars (High Utility + High Freq)
SET OF 9 HEART SHAPED BALLOONS,2301.850000000002,220193.46000000002,0.025504635548866443,223,1.2374452028189333,0.012374452028189334,Stars (High Utility + High Freq)
RUSTIC MIRROR WITH LACE HEART,2292.370000000001,131158.23000000004,0.025399596582381532,78,0.4328283669052772,0.004328283669052772,Khác
